,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,CHI,NBA,PF,72,1580,,,1%,45%,54%,-13.8,-5.7,53,30,79,26,66,0,168,19,55
2001-02,23,CHI,NBA,PF,76,1963,,,3%,76%,21%,-8.5,+2.0,41,41,74,35,135,0,268,27,56
2002-03,24,CHI,NBA,PF,38,809,,,,65%,35%,-4.3,+1.5,15,17,38,16,58,0,106,14,24
2003-04,25,CHI,NBA,SF,46,738,,,29%,58%,14%,-6.2,+1.0,14,11,47,19,47,0,99,5,17
2004-05,26,MIL,NBA,PF,54,903,,,,80%,20%,-9.1,-7.6,25,17,50,10,38,0,146,5,15
2005-06,27,NOK,NBA,PF,3,39,,,,83%,17%,-15.3,-12.3,1,0,1,1,0,0,2,0,1
Career,,,NBA,,289,6032,,,5%,65%,30%,-9.2,-1.7,149,116,289,107,344,0,789,70,168
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,232,5090,,,6%,62%,32%,-9.1,-0.6,123,99,238,96,306,0,641,65,152
1 season,,MIL,NBA,,54,903,,,,80%,20%,-9.1,-7.6,25,17,50,10,38,0,146,5,15
1 season,,NOK,NBA,,3,39,,,,83%,17%,-15.3,-12.3,1,0,1,1,0,0,2,0,1
