,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,22,CHI,NBA,39:21,12,24,2,3,12,23,6,8,5,10,13,4,3,3,8,5,26,16.6
2001-02,23,CHI,NBA,42:41,13,24,2,3,13,23,8,10,6,12,17,5,4,2,6,6,30,19.0
2002-03,24,CHI,NBA,38:16,10,19,1,1,10,19,7,11,6,11,17,4,4,2,4,5,28,23.3
2003-04,25,CHI,NBA,46:43,11,25,1,2,10,23,12,14,5,15,20,4,2,2,4,5,30,26.7
2004-05,26,MIL,NBA,32:22,8,15,0,2,8,14,6,8,4,10,11,5,3,3,5,5,18,14.4
2005-06,27,NOK,NBA,17:40,4,8,1,1,4,8,1,2,1,3,3,1,0,0,1,2,9,7.2
Career,,,,46:43,13,25,2,3,13,23,12,14,6,15,20,5,4,3,8,6,30,26.7
4 Seasons,,CHI,NBA,46:43,13,25,2,3,13,23,12,14,6,15,20,5,4,3,8,6,30,26.7
1 Season,,MIL,NBA,32:22,8,15,0,2,8,14,6,8,4,10,11,5,3,3,5,5,18,14.4
1 Season,,NOK,NBA,17:40,4,8,1,1,4,8,1,2,1,3,3,1,0,0,1,2,9,7.2
