Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1983-84,22,HOU,NBA,SG,7,63,8.2,0.419,0,0.037,6.9,8.5,7.7,12.4,2.2,0,9.9,19,NA,0,0.1,0,0.018,NA,-4.2,0,-4.2,-0.1
1984-85,23,HOU,NBA,SG,45,189,12.8,0.529,0.043,0.435,4.7,10,7.4,18,2.7,0.9,21.1,21.8,NA,0,0.2,0.2,0.057,NA,-2,1.1,-0.9,0.1
1985-86,24,HOU,NBA,SG,36,199,17.5,0.506,0.107,0.345,9.1,15.9,12.5,18.9,2.6,1.1,13.4,21.9,NA,0.3,0.2,0.5,0.126,NA,1.4,0.4,1.9,0.2
1986-87,25,CLE,NBA,SG,44,890,11.5,0.483,0.121,0.414,6.7,12.8,9.8,14,2.1,1.9,17.8,15.5,NA,0,1.2,1.2,0.065,NA,-1.6,1.5,-0.1,0.4
1987-88,26,CLE,NBA,SG,79,1709,12.5,0.518,0.132,0.272,6.1,12.6,9.4,17.1,2.4,1,16.5,16.2,NA,0.9,2.3,3.1,0.088,NA,-0.8,1.4,0.6,1.1
1988-89,27,CLE,NBA,SG,82,1867,13.7,0.528,0.191,0.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,NA,1.5,3.1,4.6,0.118,NA,-0.1,2.1,2,1.9
1989-90,28,CLE,NBA,SG,81,2894,14.5,0.539,0.264,0.197,5.6,11.4,8.5,19.5,2.2,0.5,13.6,17.7,NA,3.3,3.2,6.5,0.108,NA,0.3,0.8,1.1,2.3
1990-91,29,CLE,NBA,SG,82,2766,12,0.498,0.193,0.181,6,10.3,8.1,19.5,2.2,0.7,16.1,15.7,NA,0.9,2.4,3.4,0.058,NA,-0.9,0.6,-0.4,1.1
1991-92,30,CLE,NBA,SG,63,2016,13.8,0.526,0.244,0.18,5.4,11.4,8.5,16.6,2,0.6,12.3,18.2,NA,2,1.9,3.8,0.091,NA,0.4,0,0.4,1.2
1992-93,31,CLE,NBA,SG,82,2559,14.2,0.566,0.311,0.153,5.3,12.4,9,13.9,2.1,0.5,12.9,16.7,NA,3,3.1,6.2,0.116,NA,0.7,0.6,1.2,2.1
1993-94,32,ATL,NBA,SG,82,2147,15,0.529,0.312,0.218,3.6,10.7,7.1,18.8,3.2,0.8,14.4,18.1,NA,2.4,3.5,5.9,0.132,NA,0,2.1,2.2,2.3
1994-95,33,ATL,NBA,SG,49,1166,13.9,0.526,0.318,0.168,5.4,9.4,7.3,16.5,2.1,0.4,13.9,20.5,NA,0.8,1.4,2.1,0.088,NA,0.1,0.2,0.3,0.7
1995-96,34,ATL,NBA,SG,79,1758,13.7,0.526,0.374,0.174,4.2,13.4,8.6,12.8,2.6,0.4,14,18.9,NA,1.5,1.8,3.3,0.09,NA,-0.3,0.4,0.1,1
1996-97,35,SEA,NBA,SG,62,848,7.6,0.412,0.383,0.105,5.6,10.1,7.8,12.3,2.3,0.4,14.8,16.4,NA,-0.7,1,0.3,0.018,NA,-3.3,0.1,-3.2,-0.2
Career,NA,,NBA,,873,21071,13.4,0.523,0.256,0.202,5.4,11.5,8.5,17,2.4,0.7,14.6,17.3,NA,15.7,25.5,41.2,0.094,NA,-0.3,0.9,0.6,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,CLE,NBA,,513,14701,13.4,0.528,0.226,0.207,5.8,11.6,8.8,17.5,2.2,0.7,14.7,16.7,NA,11.6,17.2,28.8,0.094,NA,-0.2,0.9,0.7,10.2
3 seasons,NA,ATL,NBA,,210,5071,14.3,0.527,0.335,0.191,4.2,11.3,7.7,16.2,2.7,0.6,14.1,18.9,NA,4.6,6.7,11.3,0.107,NA,-0.1,1.1,1.1,3.9
3 seasons,NA,HOU,NBA,,88,451,14.2,0.504,0.067,0.333,7,12.4,9.7,17.6,2.6,0.9,16.2,21.5,NA,0.2,0.5,0.8,0.082,NA,-0.8,0.7,-0.1,0.2
1 season,NA,SEA,NBA,,62,848,7.6,0.412,0.383,0.105,5.6,10.1,7.8,12.3,2.3,0.4,14.8,16.4,NA,-0.7,1,0.3,0.018,NA,-3.3,0.1,-3.2,-0.2
