Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,24,TOT,NBA,SF-SG,65,4,858,133,322,0.413,7,20,0.35,126,302,0.417,0.424,50,65,0.769,40,64,104,73,42,19,49,79,323
1986-87,24,WSB,NBA,SG,16,1,114,14,33,0.424,0,1,0,14,32,0.438,0.424,9,13,0.692,1,8,9,7,10,1,11,11,37
1986-87,24,SAS,NBA,SF,49,3,744,119,289,0.412,7,19,0.368,112,270,0.415,0.424,41,52,0.788,39,56,95,66,32,18,38,68,286
1988-89,26,TOT,NBA,SG,33,0,196,29,79,0.367,4,16,0.25,25,63,0.397,0.392,14,16,0.875,14,14,28,17,11,3,5,20,76
1988-89,26,CHI,NBA,SG,8,0,65,5,15,0.333,0,1,0,5,14,0.357,0.333,2,2,1,4,4,8,4,2,1,1,7,12
1988-89,26,DAL,NBA,SG,25,0,131,24,64,0.375,4,15,0.267,20,49,0.408,0.406,12,14,0.857,10,10,20,13,9,2,4,13,64
1989-90,27,DAL,NBA,SG,66,0,650,72,194,0.371,4,13,0.308,68,181,0.376,0.381,47,69,0.681,33,49,82,29,32,16,42,77,195
Career,NA,,NBA,,164,4,1704,234,595,0.393,15,49,0.306,219,546,0.401,0.406,111,150,0.74,87,127,214,119,85,38,96,176,594
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,91,0,781,96,258,0.372,8,28,0.286,88,230,0.383,0.388,59,83,0.711,43,59,102,42,41,18,46,90,259
1 season,NA,SAS,NBA,,49,3,744,119,289,0.412,7,19,0.368,112,270,0.415,0.424,41,52,0.788,39,56,95,66,32,18,38,68,286
1 season,NA,WSB,NBA,,16,1,114,14,33,0.424,0,1,0,14,32,0.438,0.424,9,13,0.692,1,8,9,7,10,1,11,11,37
1 season,NA,CHI,NBA,,8,0,65,5,15,0.333,0,1,0,5,14,0.357,0.333,2,2,1,4,4,8,4,2,1,1,7,12
