,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,19,DEPAUL,28,602,43,103,,,56,78,,172,30,27,6,62,75,142,.417,,.718,21.5,5.1,6.1,1.1
1982-83,20,DEPAUL,33,1060,124,263,,,102,132,,262,39,21,31,74,99,350,.471,,.773,32.1,10.6,7.9,1.2
1983-84,21,DEPAUL,30,1070,166,316,,,93,125,,223,89,42,9,72,79,425,.525,,.744,35.7,14.2,7.4,3.0
1984-85,22,DEPAUL,29,1004,189,354,,,83,102,,236,69,45,11,73,82,461,.534,,.814,34.6,15.9,8.1,2.4
Career,,,120,3736,522,1036,,,334,437,,893,227,135,57,281,335,1378,.504,,.764,31.1,11.5,7.4,1.9
