,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1959-60,27,PHW,NBA,,6,13,6,12,8,6,6,17
1960-61,28,PHW,NBA,,4,13,3,4,5,1,6,9
Career,,,,,6,13,6,12,8,6,6,17
