Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,21,TOT,NBA,,61,NA,NA,1.3,4.4,0.293,1.3,2.1,0.622,2.6,0.6,2.2,3.9
1950-51,21,SYR,NBA,,47,NA,NA,1.1,3.7,0.297,1.2,2,0.624,NA,0.6,2.2,3.4
1950-51,21,INO,NBA,,14,NA,NA,1.9,6.8,0.284,1.5,2.4,0.618,NA,0.5,2.1,5.4
1951-52,22,INO,NBA,SF,63,NA,19.9,2.4,6.6,0.357,2.5,3.5,0.712,4.1,0.8,2.3,7.2
1952-53,23,PHW,NBA,SF,64,NA,27.9,2.7,8.2,0.33,2,2.7,0.728,5.3,1.7,2.8,7.4
1953-54,24,MLH,NBA,SF,21,NA,18.1,1.7,5.3,0.313,1.5,2.3,0.653,3,1.2,1.6,4.9
Career,NA,,NBA,,209,NA,23.1,2.1,6.3,0.329,1.9,2.7,0.692,3.9,1,2.3,6.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INO,NBA,,77,NA,19.9,2.3,6.6,0.344,2.3,3.3,0.7,4.1,0.7,2.3,6.9
1 season,NA,PHW,NBA,,64,NA,27.9,2.7,8.2,0.33,2,2.7,0.728,5.3,1.7,2.8,7.4
1 season,NA,SYR,NBA,,47,NA,NA,1.1,3.7,0.297,1.2,2,0.624,NA,0.6,2.2,3.4
1 season,NA,MLH,NBA,,21,NA,18.1,1.7,5.3,0.313,1.5,2.3,0.653,3,1.2,1.6,4.9
