Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,21,TOT,NBA,,61,NA,NA,NA,NA,0.293,NA,NA,0.622,NA,NA,NA,NA
1950-51,21,SYR,NBA,,47,NA,NA,NA,NA,0.297,NA,NA,0.624,NA,NA,NA,NA
1950-51,21,INO,NBA,,14,NA,NA,NA,NA,0.284,NA,NA,0.618,NA,NA,NA,NA
1951-52,22,INO,NBA,SF,63,NA,1254,4.3,12,0.357,4.5,6.3,0.712,7.4,1.4,4.2,13
1952-53,23,PHW,NBA,SF,64,NA,1788,3.5,10.6,0.33,2.5,3.5,0.728,6.8,2.1,3.6,9.5
1953-54,24,MLH,NBA,SF,21,NA,380,3.3,10.6,0.313,3,4.6,0.653,6.1,2.5,3.2,9.7
Career,NA,,NBA,,209,NA,3422,3.8,11.1,0.329,3.3,4.6,0.692,6.9,1.9,3.8,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INO,NBA,,77,NA,1254,4.3,12,0.344,4.5,6.3,0.7,7.4,1.4,4.2,13
1 season,NA,PHW,NBA,,64,NA,1788,3.5,10.6,0.33,2.5,3.5,0.728,6.8,2.1,3.6,9.5
1 season,NA,SYR,NBA,,47,NA,NA,NA,NA,0.297,NA,NA,0.624,NA,NA,NA,NA
1 season,NA,MLH,NBA,,21,NA,380,3.3,10.6,0.313,3,4.6,0.653,6.1,2.5,3.2,9.7
