,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1950-51,21,TOT,NBA,,2,6,1,1,,0,3,5
1950-51,21,INO,NBA,,2,6,1,1,,0,3,5
1951-52,22,INO,NBA,,0,,0,0,,0,2,0
Career,,,,,2,,1,1,,0,3,5
