Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,25,FLO,ABA,C,6,NA,43,5,18.4,0.273,0,1.7,0,5,16.7,0.3,3.3,5,0.667,2.5,10,12.6,3.3,NA,0.8,9.2,13.4
Career,NA,,ABA,,6,NA,43,5,18.4,0.273,0,1.7,0,5,16.7,0.3,3.3,5,0.667,2.5,10,12.6,3.3,NA,0.8,9.2,13.4
