Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,25,FLO,ABA,C,70,NA,1151,5.3,11.6,0.457,0,0,0,5.3,11.6,0.458,2.3,3.8,0.6,3.2,7.1,10.3,1.7,NA,2.3,6.5,12.9
1971-72,26,FLO,ABA,C,6,NA,63,3.4,8,0.429,0,0,NA,3.4,8,0.429,5.1,8.6,0.6,4,12,16,3.4,NA,4,6.3,12
Career,NA,,ABA,,76,NA,1214,5.2,11.4,0.456,0,0,0,5.2,11.4,0.457,2.4,4,0.6,3.2,7.4,10.6,1.8,NA,2.4,6.5,12.8
