Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,20,SAC,NBA,SG,72,72,2677,7.2,15.7,0.458,0.5,1.9,0.255,6.7,13.8,0.485,4.7,6.3,0.748,0.9,4.2,5.1,5.6,1.5,0.3,2.9,2.7,19.5
2010-11,21,SAC,NBA,SG,57,53,2107,6.5,15.9,0.409,0.7,2.5,0.291,5.8,13.4,0.432,3.5,4.5,0.771,0.8,3.9,4.7,5.5,1.5,0.5,3.1,2.4,17.3
2011-12,22,SAC,NBA,SG,63,61,2162,6.8,15,0.453,0.3,1.6,0.202,6.5,13.3,0.484,3.3,4.3,0.779,1.1,3.7,4.8,4.7,1.4,0.5,2.8,2.3,17.3
2012-13,23,SAC,NBA,SG,65,61,2016,6.5,13.7,0.478,0.8,2.4,0.338,5.7,11.3,0.508,3.7,4.8,0.775,1,4.1,5.1,4.1,1.6,0.5,2.3,2.4,17.6
2013-14,24,NOP,NBA,SF,72,22,2028,6.9,15.9,0.436,0.4,1.7,0.221,6.6,14.2,0.461,4.2,5.5,0.771,1.3,4.7,6.1,6.4,1.5,0.4,3.1,2.8,18.5
2014-15,25,NOP,NBA,SG,79,76,2690,7,15.6,0.447,0.9,3,0.304,6,12.6,0.482,2.7,3.9,0.694,1.1,4.5,5.6,7,1.3,0.5,3.3,2.6,17.6
2015-16,26,NOP,NBA,SG,25,25,765,6.4,14.8,0.433,1.6,4,0.388,4.8,10.8,0.45,3.5,4.4,0.796,0.9,5.1,6.1,7.7,1.5,0.4,3.4,3.1,17.8
2016-17,27,TOT,NBA,SF,40,6,788,6.9,16.9,0.405,1.9,5.4,0.356,4.9,11.5,0.429,3.2,4.2,0.75,0.6,5.7,6.3,5.7,1.6,0.4,2.8,2.7,18.8
2016-17,27,NOP,NBA,SF,26,0,474,6.9,17.2,0.401,1.6,5.3,0.3,5.3,11.9,0.446,3.4,4.4,0.776,0.5,6.1,6.5,6.9,1.7,0.3,3,3.1,18.8
2016-17,27,SAC,NBA,SF,14,6,314,6.8,16.4,0.413,2.4,5.5,0.438,4.4,10.9,0.4,2.8,3.9,0.706,0.8,5,5.8,3.8,1.4,0.6,2.5,2.2,18.7
2017-18,28,MEM,NBA,PG,52,32,1607,8.2,18.1,0.452,2.6,6.4,0.399,5.6,11.7,0.482,3.7,4.7,0.785,1,5,5.9,6,1.3,0.4,2.6,2.2,22.6
2018-19,29,IND,NBA,SG,69,18,1402,6.6,16.9,0.389,2,5.5,0.356,4.6,11.4,0.405,3,4.1,0.719,0.8,4.3,5.2,4.3,1.5,0.5,3,3,18.1
Career,NA,,NBA,,594,426,18242,6.9,15.7,0.44,1,3.1,0.323,5.9,12.7,0.468,3.6,4.8,0.757,1,4.4,5.4,5.6,1.4,0.4,2.9,2.6,18.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SAC,NBA,,271,253,9276,6.8,15.2,0.448,0.6,2.2,0.29,6.1,13,0.474,3.8,5,0.764,0.9,4,5,5,1.5,0.5,2.8,2.5,18
4 seasons,NA,NOP,NBA,,202,123,5957,6.9,15.7,0.438,0.9,2.9,0.302,6,12.8,0.468,3.4,4.5,0.745,1.1,4.8,5.9,6.9,1.4,0.4,3.2,2.8,18
1 season,NA,IND,NBA,,69,18,1402,6.6,16.9,0.389,2,5.5,0.356,4.6,11.4,0.405,3,4.1,0.719,0.8,4.3,5.2,4.3,1.5,0.5,3,3,18.1
1 season,NA,MEM,NBA,,52,32,1607,8.2,18.1,0.452,2.6,6.4,0.399,5.6,11.7,0.482,3.7,4.7,0.785,1,5,5.9,6,1.3,0.4,2.6,2.2,22.6
