,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,20,SAC,NBA,SG,72,2677,10%,71%,19%,,,-6.7,-6.2,74,60,80,31,209,18,960,49,83
2010-11,21,SAC,NBA,SG,57,2107,5%,86%,9%,,,-5.3,+1.1,82,52,54,26,115,6,728,29,68
2011-12,22,SAC,NBA,SG,63,2162,3%,62%,35%,,,-6.9,-2.6,67,51,55,20,108,6,663,26,75
2012-13,23,SAC,NBA,SG,65,2016,1%,69%,29%,1%,,-5.5,-0.2,56,35,50,17,104,5,525,14,58
2013-14,24,NOP,NBA,SF,72,2028,1%,27%,70%,2%,,-4.7,-4.3,69,48,54,20,140,8,835,37,103
2014-15,25,NOP,NBA,SG,79,2690,2%,71%,27%,,,+3.1,+5.4,116,66,66,31,124,6,1224,30,112
2015-16,26,NOP,NBA,SG,25,765,1%,60%,39%,1%,,-0.3,+4.4,34,21,29,4,37,2,390,5,23
2016-17,27,TOT,NBA,SF,40,788,,15%,81%,4%,,-9.4,-7.1,35,11,19,10,44,0,303,13,29
2016-17,27,NOP,NBA,SF,26,474,,25%,70%,5%,,-7.9,-6.7,20,7,13,7,31,0,225,10,18
2016-17,27,SAC,NBA,SF,14,314,,1%,97%,3%,,-11.6,-8.4,15,4,6,3,13,0,78,3,11
2017-18,28,MEM,NBA,PG,52,1607,26%,69%,5%,,,+1.0,+12.6,73,19,46,10,90,1,630,22,65
2018-19,29,IND,NBA,SG,69,1402,,79%,20%,,,+3.2,-0.3,66,19,41,12,72,10,374,15,53
Career,,,NBA,,594,18242,5%,64%,30%,1%,,-3.2,+0.2,672,382,494,181,1043,62,6632,240,669
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAC,NBA,,271,9276,5%,69%,25%,,,-6.3,-2.5,294,202,245,97,549,35,2954,121,295
4 seasons,,NOP,NBA,,202,5957,1%,51%,47%,1%,,-0.9,+1.0,239,142,162,62,332,16,2674,82,256
1 season,,IND,NBA,,69,1402,,79%,20%,,,+3.2,-0.3,66,19,41,12,72,10,374,15,53
1 season,,MEM,NBA,,52,1607,26%,69%,5%,,,+1.0,+12.6,73,19,46,10,90,1,630,22,65
