,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,DEN,NBA,PG,36,560,98%,2%,,,,-5.9,+0.8,33,14,9,6,15,0,228,4,21
2002-03,21,TOT,NBA,PG,39,502,97%,3%,,,,-9.1,-6.0,25,9,12,5,10,0,142,3,17
2002-03,21,DEN,NBA,PG,22,420,97%,3%,,,,-7.9,+1.8,21,6,10,5,9,0,109,3,16
2002-03,21,PHI,NBA,PG,17,82,100%,,,,,-15.5,-18.3,4,3,2,0,1,0,33,0,1
Career,,,NBA,,75,1062,98%,2%,,,,-7.4,-2.4,58,23,21,11,25,0,370,7,38
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,58,980,97%,3%,,,,-6.8,+1.2,54,20,19,11,24,0,337,7,37
1 season,,PHI,NBA,,17,82,100%,,,,,-15.5,-18.3,4,3,2,0,1,0,33,0,1
