Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,26,AND,NBA,,8,NA,NA,NA,NA,0.271,NA,NA,0.896,NA,NA,NA,NA
1951-52,28,FTW,NBA,SG,2,NA,81,2.7,10.7,0.25,2.2,2.7,0.833,2.7,4,4.4,7.6
1952-53,29,FTW,NBA,SG,8,NA,146,3.2,10.4,0.31,4.7,6.2,0.76,2.2,2.7,5.7,11.1
1953-54,30,FTW,NBA,SG,4,NA,106,5.1,12.2,0.417,3.7,5.4,0.688,4.1,3.4,2.4,13.9
1954-55,31,FTW,NBA,SG,11,NA,269,6.4,16.1,0.4,4.1,5.1,0.816,2.9,3.6,3.5,17
1955-56,32,FTW,NBA,PG,10,NA,166,5.6,14.7,0.382,3.7,4.6,0.81,2.6,3.7,3.3,15
Career,NA,,NBA,,43,NA,768,5.1,13.6,0.347,3.9,5,0.818,2.9,3.5,3.8,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,FTW,NBA,,35,NA,768,5.1,13.6,0.372,3.9,5,0.783,2.9,3.5,3.8,14
1 season,NA,AND,NBA,,8,NA,NA,NA,NA,0.271,NA,NA,0.896,NA,NA,NA,NA
