Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,26,AND,NBA,,8,NA,NA,3.3,12,0.271,5.4,6,0.896,NA,2.4,3,11.9
1951-52,28,FTW,NBA,SG,2,NA,40.5,3,12,0.25,2.5,3,0.833,3,4.5,5,8.5
1952-53,29,FTW,NBA,SG,8,NA,18.3,1.6,5.3,0.31,2.4,3.1,0.76,1.1,1.4,2.9,5.6
1953-54,30,FTW,NBA,SG,4,NA,26.5,3.8,9,0.417,2.8,4,0.688,3,2.5,1.8,10.3
1954-55,31,FTW,NBA,SG,11,NA,24.5,4.4,10.9,0.4,2.8,3.5,0.816,2,2.5,2.4,11.5
1955-56,32,FTW,NBA,PG,10,NA,16.6,2.6,6.8,0.382,1.7,2.1,0.81,1.2,1.7,1.5,6.9
Career,NA,,NBA,,43,NA,21.9,3.1,9,0.347,2.9,3.6,0.818,1.7,2.2,2.4,9.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,FTW,NBA,,35,NA,21.9,3.1,8.3,0.372,2.4,3,0.783,1.7,2.1,2.3,8.5
1 season,NA,AND,NBA,,8,NA,NA,3.3,12,0.271,5.4,6,0.896,NA,2.4,3,11.9
