Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,TOT,NBA,PG,82,NA,1779,290,634,0.457,NA,NA,NA,290,634,0.457,0.457,175,230,0.761,33,93,126,295,86,1,154,146,755
1978-79,22,ATL,NBA,PG,49,NA,997,144,313,0.46,NA,NA,NA,144,313,0.46,0.46,88,117,0.752,11,48,59,169,56,1,96,88,376
1978-79,22,CLE,NBA,PG,33,NA,782,146,321,0.455,NA,NA,NA,146,321,0.455,0.455,87,113,0.77,22,45,67,126,30,0,58,58,379
1979-80,23,TOT,NBA,PG,14,NA,55,6,24,0.25,0,0,NA,6,24,0.25,0.25,6,8,0.75,7,4,11,12,1,0,10,2,18
1979-80,23,CLE,NBA,PG,3,NA,24,2,11,0.182,0,0,NA,2,11,0.182,0.182,0,1,0,3,0,3,3,0,0,3,0,4
1979-80,23,LAL,NBA,PG,11,NA,31,4,13,0.308,0,0,NA,4,13,0.308,0.308,6,7,0.857,4,4,8,9,1,0,7,2,14
Career,NA,,NBA,,96,NA,1834,296,658,0.45,0,0,NA,296,658,0.45,0.45,181,238,0.761,40,97,137,307,87,1,164,148,773
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,49,NA,997,144,313,0.46,NA,NA,NA,144,313,0.46,0.46,88,117,0.752,11,48,59,169,56,1,96,88,376
2 seasons,NA,CLE,NBA,,36,NA,806,148,332,0.446,0,0,NA,148,332,0.446,0.446,87,114,0.763,25,45,70,129,30,0,61,58,383
1 season,NA,LAL,NBA,,11,NA,31,4,13,0.308,0,0,NA,4,13,0.308,0.308,6,7,0.857,4,4,8,9,1,0,7,2,14
