Thru 4 Years,Thru 4 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Mike Davis,,2.2,1.2,0.9,0.6
Shelvin Mack,89.7,2.3,1.3,0.7,0.5
A.J. Price,88.8,2.2,1.2,0.7,0.3
John Crotty,87.8,2.1,1.3,1,0.3
Joe Hassett,87.6,2,1.4,0.9,0.5
Bo Lamar,86.8,2.5,1.5,1,0.5
Raul Neto,86.3,1.8,1.1,0.9,0.7
Justin Anderson,85.9,1.9,1.2,1.1,0.4
Wes Matthews,83.5,2.6,1.3,0.7,0.4
Si Green,82.5,2.6,1,0.8,0.4
Claude Terry,82.5,2.4,1.8,1,0.8
