Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,INA,ABA,C,18,NA,31.4,4.6,10.6,0.437,0,0,NA,4.6,10.6,0.437,0.437,1.4,2.1,0.676,2.8,5.2,8.1,0.9,1.2,2.2,1.4,4.1,10.6
1975-76,23,INA,ABA,PF,3,NA,22.7,3,10,0.3,0,0,NA,3,10,0.3,0.3,0.3,0.3,1,1.3,3.7,5,1.3,1.7,0.7,0.7,3.3,6.3
1979-80,27,KCK,NBA,C,3,NA,14.3,1.3,4.3,0.308,0,0,NA,1.3,4.3,0.308,0.308,0.3,0.7,0.5,2,1.7,3.7,0.3,1,0.3,1.3,1.3,3
1980-81,28,MIL,NBA,C,4,NA,3,0,0.3,0,0,0,NA,0,0.3,0,0,0,0,NA,0,0,0,0,0,0,0.3,1,0
1981-82,29,NJN,NBA,C,2,NA,38,4.5,8,0.563,0,0,NA,4.5,8,0.563,0.563,2,2,1,0.5,7.5,8,1,0.5,1,1,2,11
1982-83,30,NJN,NBA,C,2,NA,7.5,1,2.5,0.4,0,0,NA,1,2.5,0.4,0.4,0.5,1,0.5,2.5,2,4.5,0.5,0.5,0,0.5,2,2.5
Career,NA,,TOT,,32,NA,24.3,3.3,8,0.42,0,0,NA,3.3,8,0.42,0.42,1,1.4,0.696,2.1,4,6.1,0.8,1,1.4,1.1,3.1,7.7
,NA,,ABA,,21,NA,30.1,4.4,10.5,0.418,0,0,NA,4.4,10.5,0.418,0.418,1.2,1.8,0.684,2.6,5,7.6,1,1.2,2,1.3,4,10
,NA,,NBA,,11,NA,13.3,1.4,3.2,0.429,0,0,NA,1.4,3.2,0.429,0.429,0.5,0.7,0.75,1.1,2.2,3.3,0.4,0.5,0.3,0.7,1.5,3.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,21,NA,30.1,4.4,10.5,0.418,0,0,NA,4.4,10.5,0.418,0.418,1.2,1.8,0.684,2.6,5,7.6,1,1.2,2,1.3,4,10
1 season,NA,MIL,NBA,,4,NA,3,0,0.3,0,0,0,NA,0,0.3,0,0,0,0,NA,0,0,0,0,0,0,0.3,1,0
2 seasons,NA,NJN,NBA,,4,NA,22.8,2.8,5.3,0.524,0,0,NA,2.8,5.3,0.524,0.524,1.3,1.5,0.833,1.5,4.8,6.3,0.8,0.5,0.5,0.8,2,6.8
1 season,NA,KCK,NBA,,3,NA,14.3,1.3,4.3,0.308,0,0,NA,1.3,4.3,0.308,0.308,0.3,0.7,0.5,2,1.7,3.7,0.3,1,0.3,1.3,1.3,3
