,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,22,INA,ABA,,13,,0,,,,6,8,,,,,,,,,30,
1975-76,23,INA,ABA,,7,,0,,,,1,1,,,,,,,,,15,
1979-80,27,KCK,NBA,,2,6,0,0,2,6,1,2,,,5,1,2,1,2,4,4,
1980-81,28,MIL,NBA,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0.0
1981-82,29,NJN,NBA,,5,10,0,0,5,10,4,4,1,9,9,1,1,1,1,2,12,12.5
1982-83,30,NJN,NBA,,2,5,0,0,2,5,1,2,5,2,7,1,1,0,1,2,4,6.3
Career,,,TOT,,13,,0,,,,6,8,,,,,,,,,30,
,,,NBA,,5,10,0,0,5,10,4,4,,,9,1,2,1,2,4,12,
,,,ABA,,13,,0,,,,6,8,,,,,,,,,30,
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,INA,ABA,,13,,0,,,,6,8,,,,,,,,,30,
1 Season,,MIL,NBA,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0.0
2 Seasons,,NJN,NBA,,5,10,0,0,5,10,4,4,5,9,9,1,1,1,1,2,12,12.5
1 Season,,KCK,NBA,,2,6,0,0,2,6,1,2,,,5,1,2,1,2,4,4,
