,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,23,MEM,NBA,SG,20,154,.283,11.0,.925,.321,.132,.132,.340,.075,.286,.529,.429,.000,.111,.250,.643,.075,4,1.000,.500,.500,0,0
2004-05,24,MEM,NBA,SG,52,649,.437,13.5,.684,.305,.079,.063,.237,.316,.462,.517,.400,.500,.400,.383,.500,.063,10,1.000,.883,.434,0,0
2005-06,25,MEM,NBA,SF,71,967,.414,10.9,.920,.361,.103,.087,.369,.080,.438,.621,.222,.217,.371,.143,.453,.049,10,1.000,.952,.150,0,0
2006-07,26,MEM,NBA,SG,78,1671,.477,9.9,.974,.386,.115,.132,.341,.026,.479,.624,.509,.295,.376,.417,.558,.050,20,1.000,.500,.500,2,0
2007-08,27,SAC,NBA,SG,25,206,.434,10.2,.887,.358,.208,.113,.208,.113,.468,.526,.545,.167,.455,.167,.318,.075,4,.000,.167,.000,0,0
2008-09,28,DEN,NBA,SG,79,1426,.458,7.6,.949,.500,.158,.074,.217,.051,.448,.548,.377,.360,.301,.647,.587,.101,29,1.000,.882,.667,1,0
2009-10,29,IND,NBA,SF,76,1892,.461,10.5,.949,.335,.152,.119,.342,.051,.479,.612,.453,.446,.371,.125,.491,.056,33,1.000,.594,.158,1,0
2010-11,30,IND,NBA,SG,45,589,.467,12.8,.818,.220,.196,.131,.271,.182,.491,.574,.500,.393,.466,.359,.291,.023,4,.929,.795,.419,0,0
2011-12,31,IND,NBA,SF,65,1052,.409,12.7,.726,.285,.171,.096,.174,.274,.402,.613,.313,.222,.245,.429,.451,.068,17,.970,.727,.429,1,0
2012-13,32,TOT,NBA,SF,78,1016,.369,12.2,.779,.279,.189,.108,.203,.221,.410,.581,.452,.208,.244,.224,.465,.032,7,1.000,.735,.222,1,0
2012-13,32,DAL,NBA,SF,50,635,.357,12.7,.736,.250,.221,.114,.150,.264,.408,.514,.516,.250,.190,.216,.381,.029,4,1.000,.703,.192,1,0
2012-13,32,ATL,NBA,SF,28,381,.390,11.4,.854,.329,.134,.098,.293,.146,.414,.667,.273,.125,.292,.250,.586,.037,3,1.000,.833,.300,0,0
2014-15,34,LAC,NBA,SF,33,123,.286,12.6,.810,.286,.095,.238,.190,.190,.353,.833,.000,.000,.250,.000,1.000,.000,0,,1.000,.000,0,0
2015-16,35,CLE,NBA,SF,1,42,.429,11.1,.857,.286,.214,.143,.214,.143,.417,.000,.667,.500,.667,.500,.400,.000,0,1.000,.500,1.000,0,0
2016-17,36,CLE,NBA,SF,1,12,.375,10.6,.750,.250,.250,.125,.125,.250,.500,1.000,.000,.000,1.000,.000,1.000,.000,0,,1.000,.000,0,0
Career,,,NBA,,624,9799,.439,10.9,.881,.345,.146,.108,.283,.119,.454,.590,.420,.322,.355,.329,.495,.057,138,.972,.757,.362,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MEM,NBA,,221,3441,.442,11.0,.900,.360,.105,.107,.328,.100,.454,.601,.412,.282,.363,.330,.524,.054,44,1.000,.835,.370,2,0
3 seasons,,IND,NBA,,186,3533,.449,11.5,.868,.301,.165,.115,.286,.132,.465,.607,.427,.388,.369,.345,.446,.053,54,.961,.716,.377,2,0
1 season,,DEN,NBA,,79,1426,.458,7.6,.949,.500,.158,.074,.217,.051,.448,.548,.377,.360,.301,.647,.587,.101,29,1.000,.882,.667,1,0
1 season,,DAL,NBA,,50,635,.357,12.7,.736,.250,.221,.114,.150,.264,.408,.514,.516,.250,.190,.216,.381,.029,4,1.000,.703,.192,1,0
1 season,,LAC,NBA,,33,123,.286,12.6,.810,.286,.095,.238,.190,.190,.353,.833,.000,.000,.250,.000,1.000,.000,0,,1.000,.000,0,0
1 season,,ATL,NBA,,28,381,.390,11.4,.854,.329,.134,.098,.293,.146,.414,.667,.273,.125,.292,.250,.586,.037,3,1.000,.833,.300,0,0
1 season,,SAC,NBA,,25,206,.434,10.2,.887,.358,.208,.113,.208,.113,.468,.526,.545,.167,.455,.167,.318,.075,4,.000,.167,.000,0,0
2 seasons,,CLE,NBA,,2,54,.409,11.0,.818,.273,.227,.136,.182,.182,.444,.333,.400,.333,.750,.250,.625,.000,0,1.000,.750,.333,0,0
