Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,23,GSW,NBA,PF,15,NA,257,8.5,14.2,0.603,1.6,2.9,0.563,3.6,9.6,13.2,2,1.5,0,NA,5.1,18.7,NA,NA,93
1975-76,24,GSW,NBA,PF,12,NA,173,8.2,16.5,0.5,3.7,4.5,0.824,4.8,6.4,11.2,1.6,0.5,0.3,NA,7.2,20.2,NA,NA,104
Career,NA,,NBA,,27,NA,430,8.4,15.1,0.557,2.5,3.6,0.697,4.1,8.3,12.4,1.8,1.1,0.1,NA,5.9,19.3,NA,NA,97
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,27,NA,430,8.4,15.1,0.557,2.5,3.6,0.697,4.1,8.3,12.4,1.8,1.1,0.1,NA,5.9,19.3,NA,NA,97
