Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1974-75,23,GSW,NBA,PF,15,257,15.8,0.606,0.205,7.7,21.5,14.4,6.4,1.5,0,NA,NA,NA,0.6,0.4,1,0.184,NA,3.2,-0.8,2.4,0.3
1975-76,24,GSW,NBA,PF,12,173,13.9,0.547,0.274,10.6,14.7,12.6,4.7,0.5,0.3,NA,NA,NA,0.3,0.1,0.4,0.115,NA,-0.1,-2.5,-2.6,0
Career,NA,,NBA,,27,430,15.1,0.579,0.236,8.9,18.7,13.7,5.7,1.1,0.1,NA,NA,NA,0.9,0.5,1.4,0.157,NA,1.9,-1.4,0.4,0.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,27,430,15.1,0.579,0.236,8.9,18.7,13.7,5.7,1.1,0.1,NA,NA,NA,0.9,0.5,1.4,0.157,NA,1.9,-1.4,0.4,0.3
