Season,Team,Lg,Salary
2004-05,Detroit Pistons,NBA,"$620,046"
2005-06,Minnesota Timberwolves,NBA,"$719,373"
2006-07,Detroit Pistons,NBA,"$771,331"
2007-08,Detroit Pistons,NBA,"$826,046"
2010-11,Toronto Raptors,NBA,"$58,393"
Career,(may be incomplete),,"$2,995,189"
