,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,23,CLE,NBA,SG,51,493,3%,56%,41%,,,-11.6,-18.6,10,4,25,6,6,1,65,1,4
2015-16,24,CLE,NBA,SG,5,15,,69%,31%,,,-57.6,-64.3,1,0,0,0,0,0,5,0,0
2016-17,25,BRK,NBA,SG,52,1138,,52%,48%,,,-10.7,-6.1,27,14,55,9,15,5,127,2,24
2017-18,26,BRK,NBA,SG,78,1975,3%,64%,33%,,,-3.6,+0.6,47,16,74,16,45,7,309,16,46
2018-19,27,BRK,NBA,SG,76,2293,,42%,52%,6%,,-1.8,-4.0,63,30,78,18,48,16,436,9,67
2019-20,28,BRK,NBA,SF,63,1946,,11%,82%,7%,,+1.7,+6.4,40,27,59,17,30,9,318,6,53
Career,,,NBA,,325,7860,1%,42%,53%,3%,,-3.4,-1.6,188,91,291,66,144,38,1260,34,194
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BRK,NBA,,269,7352,1%,41%,54%,4%,,-2.8,-0.3,177,87,266,60,138,37,1190,33,190
2 seasons,,CLE,NBA,,56,508,3%,57%,40%,,,-13.0,-19.9,11,4,25,6,6,1,70,1,4
