,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2006-07,22,MIL,NBA,35:44,7,10,3,4,4,7,5,6,4,4,6,7,2,2,4,6,18,17.3
Career,,,,35:44,7,10,3,4,4,7,5,6,4,4,6,7,2,2,4,6,18,17.3
