,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,OKC,NBA,PG,6,212,100%,,,,,-3.5,-4.2,5,4,1,2,19,2,80,4,5
2010-11,22,OKC,NBA,PG,17,638,97%,3%,,,,+1.3,-2.6,36,24,10,12,60,0,241,11,24
2011-12,23,OKC,NBA,PG,20,767,67%,33%,,,,+5.7,+9.6,17,16,16,10,50,2,268,13,18
2012-13,24,OKC,NBA,PG,2,68,100%,,,,,+22.9,+25.5,0,4,0,4,7,0,33,2,1
2013-14,25,OKC,NBA,PG,19,735,100%,,,,,+2.3,+17.2,44,20,14,15,65,7,353,7,14
2015-16,27,OKC,NBA,PG,18,674,100%,,,,,+7.9,+12.9,12,56,8,8,56,4,448,9,18
2016-17,28,OKC,NBA,PG,5,194,97%,3%,,,,+2.7,+62.8,19,10,4,1,27,1,121,3,4
2017-18,29,OKC,NBA,PG,6,235,88%,13%,,,,-7.2,-12.6,23,5,5,2,14,1,105,1,9
2018-19,30,OKC,NBA,PG,5,197,38%,58%,4%,,,-10.1,-21.1,8,7,0,7,14,1,120,4,9
Career,,,NBA,,98,3720,88%,11%,,,,+2.6,+8.9,164,146,58,61,312,18,1769,54,102
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,OKC,NBA,,98,3720,88%,11%,,,,+2.6,+8.9,164,146,58,61,312,18,1769,54,102
