,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,23,GSW,NBA,C,57,809,,,,39%,61%,+11.7,+6.8,31,11,63,4,24,1,230,5,16
2018-19,24,GSW,NBA,C,68,788,,,,14%,86%,-3.6,-12.9,17,12,54,6,17,9,181,4,11
2019-20,25,TOT,NBA,C-PF,29,256,,,,70%,30%,-2.7,-0.1,10,7,13,1,8,3,40,1,4
2019-20,25,MIN,NBA,C,27,235,,,,70%,30%,-2.5,+2.3,8,7,11,1,7,3,36,1,4
2019-20,25,MEM,NBA,PF,2,21,,,,72%,28%,-5.7,-5.1,2,0,2,0,1,0,4,0,0
Career,,,NBA,,154,1853,,,,33%,67%,+3.2,-2.5,58,30,130,11,49,13,451,10,31
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,125,1597,,,,27%,73%,+4.1,-2.9,48,23,117,10,41,10,411,9,27
1 season,,MIN,NBA,,27,235,,,,70%,30%,-2.5,+2.3,8,7,11,1,7,3,36,1,4
1 season,,MEM,NBA,,2,21,,,,72%,28%,-5.7,-5.1,2,0,2,0,1,0,4,0,0
