Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jim Tucker,,1,0.3,0
Shavlik Randolph,89.2,1.1,0.4,0
Kenny Dennard,88.9,1.1,0.3,0.1
Bob Arnzen,88.7,1,0.3,-0.1
Brian Skinner,86.3,0.9,0.3,0.1
Corey Brewer,83.0,1,0.3,-0.2
Monty Williams,82.4,1.2,0.3,-0.1
Randolph Keys,80.6,1,0.3,-0.2
Bob Peterson,78.8,0.9,0.4,0.2
Jeff Adrien,77.8,1,0.2,0.1
Terence Morris,77.6,0.9,0.2,-0.1
