Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,22,SYR,NBA,PF,9,NA,6.6,0.9,3,0.296,0.9,1,0.889,1.7,0.1,1.4,2.7
1955-56,23,SYR,NBA,PF,6,NA,12,2.2,5.7,0.382,1,1.3,0.75,4.2,0.3,2.5,5.3
Career,NA,,NBA,,15,NA,8.7,1.4,4.1,0.344,0.9,1.1,0.824,2.7,0.2,1.9,3.7
