,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1954-55,22,SYR,NBA,,6,,6,7,,,5,12
1955-56,23,SYR,NBA,,7,,5,,,,,17
1956-57,24,SYR,NBA,,3,,0,1,,,5,6
Career,,,,,7,,6,,,,,17
