Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,SDC,NBA,SG,76,48,2022,318,704,0.452,20,90,0.222,298,614,0.485,0.466,94,130,0.723,53,69,122,275,82,4,161,192,750
1983-84,23,SDC,NBA,SG,76,28,1571,258,573,0.45,10,46,0.217,248,527,0.471,0.459,66,88,0.75,22,64,86,116,58,1,85,166,592
1984-85,24,MIL,NBA,SG,82,63,2496,359,732,0.49,47,135,0.348,312,597,0.523,0.523,106,130,0.815,74,112,186,349,96,1,135,262,871
1985-86,25,MIL,NBA,SG,66,66,1739,284,568,0.5,73,162,0.451,211,406,0.52,0.564,75,86,0.872,39,78,117,229,74,2,89,157,716
1986-87,26,MIL,NBA,PG,78,43,2147,315,682,0.462,85,228,0.373,230,454,0.507,0.524,131,147,0.891,48,92,140,240,76,7,124,189,846
1987-88,27,TOT,NBA,SG,66,0,1445,242,523,0.463,86,175,0.491,156,348,0.448,0.545,59,71,0.831,19,59,78,153,46,2,77,118,629
1987-88,27,MIL,NBA,SG,43,0,983,155,345,0.449,55,118,0.466,100,227,0.441,0.529,32,39,0.821,12,34,46,109,30,0,49,80,397
1987-88,27,PHO,NBA,SG,23,0,462,87,178,0.489,31,57,0.544,56,121,0.463,0.576,27,32,0.844,7,25,32,44,16,2,28,38,232
1988-89,28,TOT,NBA,SG,59,6,1204,203,430,0.472,75,180,0.417,128,250,0.512,0.559,48,57,0.842,23,66,89,146,43,4,57,90,529
1988-89,28,PHO,NBA,SG,10,0,92,16,36,0.444,4,12,0.333,12,24,0.5,0.5,3,4,0.75,2,3,5,8,2,0,5,8,39
1988-89,28,CHI,NBA,SG,49,6,1112,187,394,0.475,71,168,0.423,116,226,0.513,0.565,45,53,0.849,21,63,84,138,41,4,52,82,490
1989-90,29,CHI,NBA,SG,63,0,1055,145,331,0.438,87,181,0.481,58,150,0.387,0.569,30,33,0.909,11,42,53,110,30,2,30,87,407
1990-91,30,CHI,NBA,SG,73,0,843,146,344,0.424,44,115,0.383,102,229,0.445,0.488,26,27,0.963,10,32,42,97,34,2,35,74,362
1991-92,31,CHI,NBA,SG,56,2,555,93,242,0.384,36,96,0.375,57,146,0.39,0.459,16,17,0.941,7,17,24,54,14,1,22,33,238
Career,NA,,NBA,,695,256,15077,2363,5129,0.461,563,1408,0.4,1800,3721,0.484,0.516,651,786,0.828,306,631,937,1769,553,26,815,1368,5940
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIL,NBA,,269,172,7365,1113,2327,0.478,260,643,0.404,853,1684,0.507,0.534,344,402,0.856,173,316,489,927,276,10,397,688,2830
4 seasons,NA,CHI,NBA,,241,8,3565,571,1311,0.436,238,560,0.425,333,751,0.443,0.526,117,130,0.9,49,154,203,399,119,9,139,276,1497
2 seasons,NA,SDC,NBA,,152,76,3593,576,1277,0.451,30,136,0.221,546,1141,0.479,0.463,160,218,0.734,75,133,208,391,140,5,246,358,1342
2 seasons,NA,PHO,NBA,,33,0,554,103,214,0.481,35,69,0.507,68,145,0.469,0.563,30,36,0.833,9,28,37,52,18,2,33,46,271
