,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,23,TOR,NBA,PG,27,229,94%,6%,,,,+4.6,-0.2,5,8,2,1,14,2,75,1,8
2016-17,24,TOR,NBA,PG,27,446,57%,35%,8%,,,+8.7,+4.7,11,7,16,2,22,0,146,2,13
2017-18,25,TOR,NBA,PG,69,1433,26%,69%,6%,,,+8.3,+0.5,44,15,32,9,54,7,497,16,26
2018-19,26,TOT,NBA,PG,75,1699,48%,49%,3%,,,-0.6,-3.0,38,23,40,9,57,16,622,14,40
2018-19,26,TOR,NBA,PG,49,897,36%,59%,5%,,,-3.0,-11.4,18,14,23,1,27,11,280,10,19
2018-19,26,MEM,NBA,PG,26,802,62%,37%,,,,+2.0,+5.8,20,9,17,8,30,5,342,4,21
2019-20,27,DAL,NBA,SG,65,1412,7%,64%,28%,1%,,+2.3,-6.4,39,24,38,2,37,7,573,10,29
Career,,,NBA,,263,5219,34%,55%,11%,,,+3.7,-2.2,137,77,128,23,184,32,1913,43,116
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,TOR,NBA,,172,3005,39%,56%,6%,,,+4.7,-2.5,78,44,73,13,117,20,998,29,66
1 season,,DAL,NBA,,65,1412,7%,64%,28%,1%,,+2.3,-6.4,39,24,38,2,37,7,573,10,29
1 season,,MEM,NBA,,26,802,62%,37%,,,,+2.0,+5.8,20,9,17,8,30,5,342,4,21
