,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,26,SAS,NBA,SG,60,1141,21%,79%,1%,,,-0.3,-10.5,25,19,52,8,28,0,173,8,37
2002-03,27,POR,NBA,SG,3,13,21%,79%,1%,,,+25.2,+22.4,1,0,1,0,2,0,2,0,0
2005-06,30,TOT,NBA,SG,22,210,,52%,48%,,,-4.1,+1.1,1,0,9,2,4,0,20,2,5
2005-06,30,POR,NBA,SG,21,208,,52%,48%,,,-2.9,+8.6,1,0,9,2,4,0,20,2,5
2005-06,30,DEN,NBA,SG,1,2,,100%,,,,-125.0,-125.3,0,0,0,0,0,0,0,0,0
Career,,,NBA,,85,1364,17%,75%,8%,,,-0.6,-8.4,27,19,62,10,34,0,195,10,42
,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAS,NBA,,60,1141,21%,79%,1%,,,-0.3,-10.5,25,19,52,8,28,0,173,8,37
2 seasons,,POR,NBA,,24,221,1%,53%,45%,,,-1.2,+9.4,2,0,10,2,6,0,22,2,5
1 season,,DEN,NBA,,1,2,,100%,,,,-125.0,-125.3,0,0,0,0,0,0,0,0,0
