,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1976-77,22,POR,NBA,,9,17,,,,,5,9,5,5,7,4,3,1,,4,19,
1977-78,23,TOT,NBA,,9,,,,,,6,8,,,,,,,,,18,
1977-78,23,POR,NBA,,6,8,,,,,2,3,4,4,8,2,1,0,4,4,12,7.3
1977-78,23,SEA,NBA,,9,,,,,,6,8,,,,,,,,,18,
1978-79,24,SEA,NBA,,8,,,,,,4,7,,,,,,,,,19,
1979-80,25,SEA,NBA,,6,,0,,,,6,10,,,,,,,,,14,
1980-81,26,SEA,NBA,,9,,0,,,,5,6,,,,,,,,,21,
1981-82,27,SEA,NBA,,11,,0,,,,8,10,,,12,8,,,,,24,
1982-83,28,HOU,NBA,,11,17,1,,11,,6,6,,,,,,,,,23,
1983-84,29,HOU,NBA,,8,15,1,1,7,15,2,5,5,7,12,6,3,1,3,5,18,14.0
Career,,,,,11,,,,,,8,10,,,,,,,,,24,
5 Seasons,,SEA,NBA,,11,,,,,,8,10,,,,,,,,,24,
2 Seasons,,HOU,NBA,,11,17,1,,11,,6,6,,,,,,,,,23,
2 Seasons,,POR,NBA,,9,17,,,,,5,9,5,5,8,4,3,1,,4,19,
