,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,21,TOT,NBA,SG,62,1352,7%,81%,12%,,,-9.7,-8.2,41,35,66,17,62,4,165,10,33
2014-15,21,PHI,NBA,SG,52,1319,7%,82%,12%,,,-9.4,+0.1,40,35,63,17,61,4,161,10,33
2014-15,21,HOU,NBA,SG,10,33,,63%,38%,,,-22.3,-26.1,1,0,3,0,1,0,4,0,0
2015-16,22,HOU,NBA,SF,37,235,1%,42%,57%,1%,,+20.6,+21.9,2,7,7,2,14,0,22,1,3
2016-17,23,TOT,NBA,SF,49,505,,26%,73%,2%,,-2.1,-2.0,13,10,26,4,9,0,28,4,11
2016-17,23,HOU,NBA,SF,29,212,,61%,39%,,,-1.4,-8.0,5,4,11,0,5,0,9,0,6
2016-17,23,BRK,NBA,SF,20,293,,1%,97%,3%,,-2.4,+4.2,8,6,15,4,4,0,19,4,5
Career,,,NBA,,148,2092,4%,63%,32%,,,-4.4,-3.3,56,52,99,23,85,4,215,15,47
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,76,480,,51%,48%,,,+7.9,+5.4,8,11,21,2,20,0,35,1,9
1 season,,PHI,NBA,,52,1319,7%,82%,12%,,,-9.4,+0.1,40,35,63,17,61,4,161,10,33
1 season,,BRK,NBA,,20,293,,1%,97%,3%,,-2.4,+4.2,8,6,15,4,4,0,19,4,5
