,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2011-12,18,CLEMSON,30,304,44,97,7,25,22,38,34,55,7,10,20,13,26,117,.454,.280,.579,10.1,3.9,1.8,0.2
2012-13,19,CLEMSON,28,771,109,252,32,96,54,79,50,140,21,32,58,44,62,304,.433,.333,.684,27.5,10.9,5.0,0.8
2013-14,20,CLEMSON,36,1212,209,455,42,138,154,183,86,255,57,41,100,83,80,614,.459,.304,.842,33.7,17.1,7.1,1.6
Career,,,94,2287,362,804,81,259,230,300,170,450,85,83,178,140,168,1035,.450,.313,.767,24.3,11.0,4.8,0.9
