Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,21,TOT,NBA,SG,62,15,1352,4.6,11.6,0.396,1.1,4,0.287,3.4,7.6,0.454,2.7,3.5,0.752,1.7,3.6,5.3,1.9,1.2,1.9,2.8,3.4,13
2014-15,21,PHI,NBA,SG,52,15,1319,4.6,11.4,0.399,1.2,4,0.293,3.4,7.4,0.456,2.7,3.6,0.756,1.7,3.6,5.3,1.9,1.2,1.9,2.8,3.3,13
2014-15,21,HOU,NBA,SG,10,0,33,5.5,16.4,0.333,0,3.3,0,5.5,13.1,0.417,1.1,2.2,0.5,1.1,4.4,5.5,2.2,0,2.2,1.1,5.5,12
2015-16,22,HOU,NBA,SF,37,1,235,4.4,11,0.403,1.1,3.8,0.28,3.4,7.2,0.468,3.7,4.6,0.8,2.5,4,6.4,1.5,1.1,0.9,2.6,4.6,13.6
2016-17,23,TOT,NBA,SF,49,0,505,5.5,12,0.456,1.4,4.7,0.303,4.1,7.3,0.553,2.3,2.7,0.842,1.1,4.8,5.8,0.9,1.4,1.3,2.1,3.5,14.7
2016-17,23,HOU,NBA,SF,29,0,212,5.3,11.5,0.456,1.5,4.6,0.333,3.7,7,0.537,1.5,1.7,0.9,1,4.1,5.1,0.7,1.2,1.4,1.7,4.1,13.6
2016-17,23,BRK,NBA,SF,20,0,293,5.7,12.4,0.455,1.4,4.8,0.282,4.3,7.6,0.565,2.8,3.4,0.821,1.1,5.3,6.4,1.1,1.5,1.2,2.3,3.1,15.5
Career,NA,,NBA,,148,16,2092,4.8,11.6,0.412,1.2,4.1,0.29,3.6,7.5,0.479,2.7,3.5,0.776,1.7,3.9,5.6,1.6,1.2,1.6,2.6,3.5,13.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,76,1,480,4.9,11.6,0.419,1.2,4.1,0.291,3.7,7.5,0.49,2.5,3.2,0.81,1.7,4.1,5.8,1.2,1,1.2,2.1,4.4,13.5
1 season,NA,PHI,NBA,,52,15,1319,4.6,11.4,0.399,1.2,4,0.293,3.4,7.4,0.456,2.7,3.6,0.756,1.7,3.6,5.3,1.9,1.2,1.9,2.8,3.3,13
1 season,NA,BRK,NBA,,20,0,293,5.7,12.4,0.455,1.4,4.8,0.282,4.3,7.6,0.565,2.8,3.4,0.821,1.1,5.3,6.4,1.1,1.5,1.2,2.3,3.1,15.5
