Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1996-97,22,LAL,NBA,C,71,1156,14.1,0.536,0,0.364,13,18.5,15.7,5.3,1.4,3.8,13.3,14.3,NA,1.4,1.8,3.3,0.137,NA,-2.2,0.4,-1.8,0.1
1997-98,23,BOS,NBA,C,74,1503,13.6,0.499,0.126,0.235,10.5,18.8,14.3,10.9,1.8,4.3,15.3,16.4,NA,1.1,1.9,3,0.096,NA,-2,0.7,-1.2,0.3
1998-99,24,LAL,NBA,C,37,525,12.8,0.546,0.008,0.223,7.7,20.5,14.2,9.3,2.1,3.7,19.7,15.3,NA,0.4,0.7,1.1,0.102,NA,-2.9,1.9,-1.1,0.1
1999-00,25,LAL,NBA,C,63,410,9.5,0.418,0,0.237,12.2,21.4,16.9,8.3,0.8,3.9,16.6,16.7,NA,-0.2,0.8,0.6,0.074,NA,-6,0.7,-5.3,-0.3
2000-01,26,NYK,NBA,C,45,256,0.9,0.238,0.019,0.34,9.3,15.6,12.5,3,1.1,3.5,14.1,13.5,NA,-0.7,0.5,-0.3,-0.049,NA,-8.6,0,-8.6,-0.4
2001-02,27,NYK,NBA,C,49,429,5.3,0.401,0,0.186,13,15.1,14.1,3,1.4,1.7,18.1,16.2,NA,-0.5,0.4,-0.1,-0.015,NA,-7.6,-1.1,-8.7,-0.7
2002-03,28,NYK,NBA,C,32,287,8.3,0.424,0.015,0.2,7.2,18.4,12.7,7.4,1.5,2.3,12.4,13,NA,0,0.3,0.2,0.04,NA,-3.6,0.6,-3,-0.1
Career,NA,,NBA,,371,4566,11.4,0.48,0.049,0.262,10.9,18.6,14.7,7.7,1.6,3.7,15.5,15.4,NA,1.5,6.4,7.9,0.083,NA,-3.5,0.5,-3,-1.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,171,2091,12.9,0.513,0.002,0.3,11.5,19.6,15.6,6.9,1.5,3.8,15.7,15,NA,1.7,3.4,5,0.116,NA,-3.1,0.8,-2.3,-0.2
3 seasons,NA,NYK,NBA,,126,972,5,0.368,0.009,0.225,10.3,16.2,13.2,4.3,1.3,2.4,15.6,14.6,NA,-1.3,1.1,-0.2,-0.008,NA,-6.7,-0.3,-7,-1.2
1 season,NA,BOS,NBA,,74,1503,13.6,0.499,0.126,0.235,10.5,18.8,14.3,10.9,1.8,4.3,15.3,16.4,NA,1.1,1.9,3,0.096,NA,-2,0.7,-1.2,0.3
