Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,23,DNR,ABA,C,7,138,-1,0.258,0.024,0.143,NA,NA,10,4.7,NA,NA,18.3,14.5,NA,-0.5,0.2,-0.4,-0.122,NA,NA,NA,NA,NA
1971-72,25,DNR,ABA,PF,7,302,12.5,0.456,0,0.136,NA,NA,17.2,9.3,NA,NA,13.8,10,NA,-0.1,0.8,0.7,0.116,NA,NA,NA,NA,NA
1972-73,26,DNR,ABA,PF,5,203,16.6,0.591,0.029,0.5,NA,NA,16,11.9,NA,NA,21,10.1,NA,0.3,0.4,0.7,0.167,NA,NA,NA,NA,NA
Career,NA,,ABA,,19,643,10.9,0.434,0.015,0.23,NA,NA,15.3,9.1,NA,NA,17.3,11,NA,-0.3,1.4,1.1,0.081,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DNR,ABA,,19,643,10.9,0.434,0.015,0.23,NA,NA,15.3,9.1,NA,NA,17.3,11,NA,-0.3,1.4,1.1,0.081,NA,NA,NA,NA,NA
