Season,Team,Lg,Salary
1992-93,Phoenix Suns,NBA,"$140,000"
1993-94,Phoenix Suns,NBA,"$1,300,000"
1995-96,Philadelphia 76ers,NBA,"$225,000"
Career,(may be incomplete),,"$1,665,000"
