,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1992-93,23,PHO,NBA,,14,28,1,1,14,28,10,11,6,7,12,4,6,3,6,5,32,25.3
1994-95,25,PHO,NBA,,9,13,0,1,9,12,3,4,4,2,5,2,3,1,2,4,20,18.0
1995-96,26,PHI,NBA,,9,15,1,2,8,14,12,12,4,6,10,5,5,1,5,6,20,20.2
Career,,,,,14,28,1,2,14,28,12,12,6,7,12,5,6,3,6,6,32,25.3
2 Seasons,,PHO,NBA,,14,28,1,1,14,28,10,11,6,7,12,4,6,3,6,5,32,25.3
1 Season,,PHI,NBA,,9,15,1,2,8,14,12,12,4,6,10,5,5,1,5,6,20,20.2
