Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Richard Dumas,,3.9,0.3,0.3
Ime Udoka,86.2,3.9,0,0
Archie Dees,86.0,3.7,0.7,0.4
Scott Padgett,85.9,3.5,0.4,0.1
Cedric Henderson,83.8,3.8,0.5,-0.2
Kurt Thomas,82.0,3.8,0.5,-0.2
Tom Marshall,80.6,3.5,0.7,0.2
Gary Bradds,80.5,3.4,0.5,0
Brandon Bass,79.9,4.3,0.1,0
Barney Cable,79.8,3.3,0.4,0.1
Lee Nailon,77.0,3.5,0.9,0.3
