,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,25,TOT,NBA,,4,,6,7,,,,12
1949-50,25,DNN,NBA,,3,,6,7,,,,12
1949-50,25,AND,NBA,,4,,4,7,,,,10
Career,,,,,4,,6,7,,,,12
1 Season,,DNN,NBA,,3,,6,7,,,,12
1 Season,,AND,NBA,,4,,4,7,,,,10
