Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,20,BOS,BAA,SF,21,NA,NA,5.5,15,0.368,3.4,5.5,0.626,NA,2.9,1.3,14.5
1949-50,21,BOS,NBA,SF,55,NA,NA,3.6,9.7,0.372,2.5,3.8,0.654,NA,2.6,1.7,9.7
1950-51,22,NYK,NBA,SF,61,NA,NA,1.8,4.7,0.388,1.3,2,0.624,2.5,1.2,1.7,4.9
1951-52,23,NYK,NBA,SF,52,NA,18.4,2.2,5.9,0.375,1.8,2.6,0.687,3.8,1.7,2.1,6.2
1952-53,24,BLB,NBA,SF,23,NA,16.5,2,6.2,0.317,1.9,2.9,0.657,3.3,1.3,2.6,5.8
Career,NA,,TOT,,212,NA,17.8,2.8,7.5,0.37,2,3.1,0.65,3.1,1.9,1.8,7.5
,NA,,NBA,,191,NA,17.8,2.5,6.6,0.37,1.8,2.8,0.655,3.1,1.8,1.9,6.8
,NA,,BAA,,21,NA,NA,5.5,15,0.368,3.4,5.5,0.626,NA,2.9,1.3,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,113,NA,18.4,2,5.2,0.381,1.5,2.3,0.656,3.1,1.4,1.8,5.5
2 seasons,NA,BOS,BAA,,76,NA,NA,4.1,11.2,0.371,2.7,4.3,0.644,NA,2.7,1.6,11
1 season,NA,BLB,NBA,,23,NA,16.5,2,6.2,0.317,1.9,2.9,0.657,3.3,1.3,2.6,5.8
