,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1965-66,24,PHI,NBA,,1,3,,,,,2,2,,,4,1,,2,3
1967-68,26,NOB,ABA,,12,,2,,,,13,18,,,,,,,34
Career,,,TOT,,12,,,,,,13,18,,,,,,,34
,,,NBA,,1,3,,,,,2,2,,,4,1,,2,3
,,,ABA,,12,,2,,,,13,18,,,,,,,34
,,,,,,,,,,,,,,,,,,,
1 Season,,NOB,ABA,,12,,2,,,,13,18,,,,,,,34
1 Season,,PHI,NBA,,1,3,,,,,2,2,,,4,1,,2,3
