,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,DLC,ABA,,6,,1,,,,6,8,,,,,,,,,16
1972-73,23,DLC,ABA,,13,,0,,,,12,13,,,,,,,,,31
1973-74,24,KEN,ABA,,9,,0,,,,5,6,,,,,,,,,18
1974-75,25,MMS,ABA,,11,,1,,,,9,9,,,,,,,,,30
Career,,,,,13,,1,,,,12,13,,,,,,,,,31
2 Seasons,,DLC,ABA,,13,,1,,,,12,13,,,,,,,,,31
1 Season,,MMS,ABA,,11,,1,,,,9,9,,,,,,,,,30
1 Season,,KEN,ABA,,9,,0,,,,5,6,,,,,,,,,18
