,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,DLC,ABA,,4,,0,,,,4,8,,,,,,,,,12
1973-74,24,KEN,ABA,,2,,0,,,,3,4,,,,,,,,,7
1974-75,25,MMS,ABA,,6,,0,,,,2,4,,,,,,,,,14
Career,,,,,6,,0,,,,4,8,,,,,,,,,14
1 Season,,MMS,ABA,,6,,0,,,,2,4,,,,,,,,,14
1 Season,,KEN,ABA,,2,,0,,,,3,4,,,,,,,,,7
1 Season,,DLC,ABA,,4,,0,,,,4,8,,,,,,,,,12
