Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1966-67,23,LAL,NBA,SF,69,1015,12.1,0.481,NA,0.188,NA,NA,NA,5.8,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.064,NA,NA,NA,NA,NA
1969-70,26,PHO,NBA,SF,79,1139,12,0.461,NA,0.19,NA,NA,NA,7,NA,NA,NA,NA,NA,-0.4,0.4,0,-0.001,NA,NA,NA,NA,NA
1970-71,27,ATL,NBA,SF,65,1168,13.7,0.496,NA,0.255,NA,NA,9.5,7.3,NA,NA,NA,NA,NA,1.1,0.4,1.5,0.062,NA,NA,NA,NA,NA
1971-72,28,BUF,NBA,SF,26,369,12.9,0.459,NA,0.178,NA,NA,8.8,9.6,NA,NA,NA,NA,NA,-0.1,0.1,0,0,NA,NA,NA,NA,NA
1972-73,29,SDA,ABA,SF,43,885,15.8,0.487,0.021,0.278,8.8,12.2,10.5,8,NA,NA,9.5,24.9,NA,0,1.1,1.1,0.061,NA,NA,NA,NA,NA
1973-74,30,SAA,ABA,SF,38,579,12.7,0.493,0,0.233,6.9,12.5,9.7,11,1,0.3,11,18.9,NA,0.6,0.6,1.3,0.104,NA,-0.7,-0.2,-0.9,0.2
Career,NA,,TOT,,320,5155,13.2,0.479,0.004,0.222,8,12.4,9.7,7.6,1,0.3,9.9,22.5,NA,1.9,3.3,5.2,0.049,NA,-0.7,-0.2,-0.9,0.2
,NA,,NBA,,239,3691,12.7,0.476,NA,0.206,NA,NA,9.3,7,NA,NA,NA,NA,NA,1.2,1.6,2.8,0.037,NA,NA,NA,NA,NA
,NA,,ABA,,81,1464,14.6,0.489,0.015,0.264,8,12.4,10.2,9.2,1,0.3,9.9,22.5,NA,0.7,1.7,2.4,0.078,NA,-0.7,-0.2,-0.9,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,79,1139,12,0.461,NA,0.19,NA,NA,NA,7,NA,NA,NA,NA,NA,-0.4,0.4,0,-0.001,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,69,1015,12.1,0.481,NA,0.188,NA,NA,NA,5.8,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.064,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,65,1168,13.7,0.496,NA,0.255,NA,NA,9.5,7.3,NA,NA,NA,NA,NA,1.1,0.4,1.5,0.062,NA,NA,NA,NA,NA
1 season,NA,SDA,ABA,,43,885,15.8,0.487,0.021,0.278,8.8,12.2,10.5,8,NA,NA,9.5,24.9,NA,0,1.1,1.1,0.061,NA,NA,NA,NA,NA
1 season,NA,SAA,ABA,,38,579,12.7,0.493,0,0.233,6.9,12.5,9.7,11,1,0.3,11,18.9,NA,0.6,0.6,1.3,0.104,NA,-0.7,-0.2,-0.9,0.2
1 season,NA,BUF,NBA,,26,369,12.9,0.459,NA,0.178,NA,NA,8.8,9.6,NA,NA,NA,NA,NA,-0.1,0.1,0,0,NA,NA,NA,NA,NA
