Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,23,LAL,NBA,SF,69,,14.7,3.2,7.2,.452,,,,3.2,7.2,.452,.452,1.0,1.3,.731,,,3.0,0.6,,,,2.1,7.5
1967-68,24,Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service)
1968-69,25,Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service),Did Not Play (military service)
1969-70,26,PHO,NBA,SF,79,,14.4,3.6,8.3,.430,,,,3.6,8.3,.430,.430,1.2,1.6,.728,,,2.8,0.7,,,,2.1,8.3
1970-71,27,ATL,NBA,SF,65,,18.0,3.6,8.1,.451,,,,3.6,8.1,.451,.451,1.6,2.1,.791,,,3.8,0.9,,,,1.8,8.9
1971-72,28,BUF,NBA,SF,26,,14.2,3.0,6.9,.433,,,,3.0,6.9,.433,.433,0.8,1.2,.688,,,2.6,0.9,,,,1.5,6.8
1972-73,29,SDA,ABA,SF,43,,20.6,4.6,10.9,.425,0.0,0.2,.200,4.6,10.7,.430,.427,2.6,3.0,.862,1.9,2.5,4.4,1.1,,,1.3,2.4,11.9
1973-74,30,SAA,ABA,SF,38,,15.2,2.5,5.4,.456,0.0,0.0,,2.5,5.4,.456,.456,0.9,1.3,.750,1.0,1.7,2.7,1.1,0.3,0.1,0.7,1.9,5.9
Career,NA,,TOT,,320,,16.1,3.5,7.9,.440,0.0,0.1,.200,3.5,7.9,.441,.440,1.4,1.8,.774,1.5,2.1,3.2,0.8,0.3,0.1,1.0,2.0,8.3
,NA,,NBA,,239,,15.4,3.4,7.8,.442,,,,3.4,7.8,.442,.442,1.2,1.6,.747,,,3.1,0.8,,,,1.9,8.1
,NA,,ABA,,81,,18.1,3.6,8.3,.435,0.0,0.1,.200,3.6,8.2,.438,.436,1.8,2.2,.831,1.5,2.1,3.6,1.1,0.3,0.1,1.0,2.2,9.1
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,NA,PHO,NBA,,79,,14.4,3.6,8.3,.430,,,,3.6,8.3,.430,.430,1.2,1.6,.728,,,2.8,0.7,,,,2.1,8.3
1 season,NA,LAL,NBA,,69,,14.7,3.2,7.2,.452,,,,3.2,7.2,.452,.452,1.0,1.3,.731,,,3.0,0.6,,,,2.1,7.5
1 season,NA,ATL,NBA,,65,,18.0,3.6,8.1,.451,,,,3.6,8.1,.451,.451,1.6,2.1,.791,,,3.8,0.9,,,,1.8,8.9
1 season,NA,SDA,ABA,,43,,20.6,4.6,10.9,.425,0.0,0.2,.200,4.6,10.7,.430,.427,2.6,3.0,.862,1.9,2.5,4.4,1.1,,,1.3,2.4,11.9
1 season,NA,SAA,ABA,,38,,15.2,2.5,5.4,.456,0.0,0.0,,2.5,5.4,.456,.456,0.9,1.3,.750,1.0,1.7,2.7,1.1,0.3,0.1,0.7,1.9,5.9
1 season,NA,BUF,NBA,,26,,14.2,3.0,6.9,.433,,,,3.0,6.9,.433,.433,0.8,1.2,.688,,,2.6,0.9,,,,1.5,6.8
