,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,23,LAL,NBA,,6,12,,,,,6,6,,,4,1,,,,4,18
1969-70,26,PHO,NBA,,6,10,,,,,4,6,,,7,2,,,,3,12
1970-71,27,ATL,NBA,,2,4,,,,,1,2,,,2,0,,,,1,5
Career,,,,,6,12,,,,,6,6,,,7,2,,,,4,18
1 Season,,PHO,NBA,,6,10,,,,,4,6,,,7,2,,,,3,12
1 Season,,ATL,NBA,,2,4,,,,,1,2,,,2,0,,,,1,5
1 Season,,LAL,NBA,,6,12,,,,,6,6,,,4,1,,,,4,18
