,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,23,IND,NBA,PG,5,146,100%,,,,,-9.2,-2.5,5,3,3,0,3,1,44,0,9
2011-12,24,IND,NBA,PG,11,205,100%,,,,,-13.2,-24.4,6,3,2,1,8,0,73,4,4
2013-14,26,LAC,NBA,PG,13,249,61%,39%,,,,-5.4,-11.4,7,2,6,1,12,4,74,1,12
2017-18,30,IND,NBA,PG,7,214,100%,,,,,+4.8,-4.6,5,3,1,0,5,1,75,2,3
2018-19,31,IND,NBA,PG,4,117,100%,,,,,-4.3,+5.5,5,2,4,2,3,2,34,0,0
Career,,,NBA,,40,931,90%,10%,,,,-5.2,-9.2,28,13,16,4,31,8,300,7,28
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,27,682,100%,,,,,-5.2,-8.4,21,11,10,3,19,4,226,6,16
1 season,,LAC,NBA,,13,249,61%,39%,,,,-5.4,-11.4,7,2,6,1,12,4,74,1,12
