Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,22,CLE,NBA,SG,73,NA,725,134,341,0.393,48,59,0.814,114,93,135,316
Career,NA,,NBA,,73,NA,725,134,341,0.393,48,59,0.814,114,93,135,316
