Season,Team,Lg,Salary
1984-85,San Antonio Spurs,NBA,"$600,000"
1985-86,San Antonio Spurs,NBA,"$669,000"
1987-88,Boston Celtics,NBA,"$863,000"
Career,(may be incomplete),,"$2,132,000"
