Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,21,GSW,NBA,SG,5,NA,12,4,5,0.8,2,2,1,0,0,0,2,1,0,NA,6,10
Career,NA,,NBA,,5,NA,12,4,5,0.8,2,2,1,0,0,0,2,1,0,NA,6,10
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,GSW,NBA,,5,NA,12,4,5,0.8,2,2,1,0,0,0,2,1,0,NA,6,10
