,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2019-20,21,DEN,NBA,PF,48,670,,,3%,84%,13%,+0.5,-3.3,14,7,44,4,23,1,77,7,21
Career,,,NBA,,48,670,,,3%,84%,13%,+0.5,-3.3,14,7,44,4,23,1,77,7,21
