,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,26,SAS,NBA,SG,6,111,7%,65%,28%,,,-10.9,-11.8,0,0,5,1,3,0,11,0,3
2011-12,27,SAS,NBA,SG,14,217,58%,42%,,,,-9.3,-24.3,3,6,7,2,6,3,47,3,3
2012-13,28,SAS,NBA,SG,21,390,14%,85%,1%,,,+7.4,0.0,5,5,12,2,5,1,36,0,5
2013-14,29,CHA,NBA,SG,4,104,,100%,,,,-16.2,-11.9,4,2,6,1,4,0,10,1,1
Career,,,NBA,,45,822,23%,73%,4%,,,-2.5,-9.5,12,13,30,6,18,4,104,4,12
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,41,718,26%,69%,5%,,,-0.5,-9.2,8,11,24,5,14,4,94,3,11
1 season,,CHA,NBA,,4,104,,100%,,,,-16.2,-11.9,4,2,6,1,4,0,10,1,1
