,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,LAL,NBA,PG,34,342,100%,,,,,-0.5,-3.2,17,4,17,0,1,0,88,0,3
2003-04,24,TOT,NBA,PG,31,479,100%,,,,,-6.8,-4.9,31,12,17,1,9,0,155,4,7
2003-04,24,LAL,NBA,PG,13,63,100%,,,,,-15.0,-19.2,5,6,2,0,0,0,25,0,0
2003-04,24,TOR,NBA,PG,5,71,100%,,,,,-10.7,-7.5,4,0,2,0,0,0,26,0,1
2003-04,24,CHI,NBA,PG,13,345,100%,,,,,-4.5,+2.7,22,6,13,1,9,0,104,4,6
2004-05,25,CHI,NBA,PG,32,453,100%,,,,,-0.5,-1.9,31,9,22,2,7,0,174,1,11
2005-06,26,CHI,NBA,PG,57,646,100%,,,,,+0.5,-0.5,41,8,29,7,6,12,209,1,9
2006-07,27,NOK,NBA,PG,82,1710,72%,28%,,,,-2.8,-2.0,64,27,59,8,40,14,451,9,34
2007-08,28,NOH,NBA,SG,80,1497,50%,51%,,,,+2.8,-5.2,43,28,46,8,21,24,442,3,30
2009-10,30,CHI,NBA,PG,63,829,100%,,,,,-4.9,-4.2,26,11,31,2,16,6,198,4,13
2011-12,32,ATL,NBA,PG,50,671,100%,,,,,+4.1,+0.4,32,12,26,4,4,8,226,1,7
2012-13,33,TOT,NBA,PG,32,507,83%,17%,,,,-9.5,-5.6,26,9,15,3,5,6,152,1,7
2012-13,33,WAS,NBA,PG,7,102,100%,,,,,-5.1,-2.2,6,1,3,1,1,1,30,0,3
2012-13,33,ATL,NBA,PG,7,113,100%,,,,,-3.4,-4.0,4,1,4,0,0,1,44,0,1
2012-13,33,CHA,NBA,PG,18,292,71%,29%,,,,-13.3,-3.5,16,7,8,2,4,4,78,1,3
2013-14,34,CHA,NBA,PG,29,242,99%,1%,,,,-12.1,-12.7,18,6,5,0,3,3,127,0,4
2014-15,35,CHO,NBA,PG,9,73,27%,71%,2%,,,-2.2,+1.3,2,1,2,0,0,1,19,0,1
Career,,,NBA,,499,7449,82%,18%,,,,-1.8,-3.3,331,127,269,35,112,74,2241,24,126
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,165,2273,100%,,,,,-2.4,-1.6,120,34,95,12,38,18,685,10,39
2 seasons,,"NOK,NOH",NBA,,162,3207,62%,38%,,,,-0.2,-3.5,107,55,105,16,61,38,893,12,64
2 seasons,,ATL,NBA,,57,784,100%,,,,,+3.0,-0.2,36,13,30,4,4,9,270,1,8
3 seasons,,"CHA,CHO",NBA,,56,607,77%,23%,,,,-11.5,-6.6,36,14,15,2,7,8,224,1,8
2 seasons,,LAL,NBA,,47,405,100%,,,,,-2.8,-5.7,22,10,19,0,1,0,113,0,3
1 season,,WAS,NBA,,7,102,100%,,,,,-5.1,-2.2,6,1,3,1,1,1,30,0,3
1 season,,TOR,NBA,,5,71,100%,,,,,-10.7,-7.5,4,0,2,0,0,0,26,0,1
