,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,LAL,NBA,PG,11,129,100%,,,,,-11.7,-14.9,4,1,6,1,1,0,29,0,1
2004-05,25,CHI,NBA,PG,5,76,100%,,,,,+14.6,+22.4,2,3,4,3,1,0,22,0,2
2005-06,26,CHI,NBA,PG,5,19,100%,,,,,+2.6,+5.6,1,1,0,0,2,0,8,0,0
2007-08,28,NOH,NBA,SG,12,265,24%,76%,,,,+3.6,-1.2,9,1,11,0,7,2,63,0,5
2009-10,30,CHI,NBA,PG,2,8,100%,,,,,+15.2,+26.6,0,0,0,0,0,0,2,0,1
2011-12,32,ATL,NBA,PG,5,46,100%,,,,,-30.4,-29.8,2,0,2,1,0,0,12,0,2
2013-14,34,CHA,NBA,PG,1,3,100%,,,,,+50.0,+61.5,0,1,0,0,0,0,2,0,0
Career,,,NBA,,41,546,63%,37%,,,,-1.0,-2.6,18,7,23,5,11,2,138,0,11
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,12,103,100%,,,,,+12.4,+19.6,3,4,4,3,3,0,32,0,3
1 season,,NOH,NBA,,12,265,24%,76%,,,,+3.6,-1.2,9,1,11,0,7,2,63,0,5
1 season,,LAL,NBA,,11,129,100%,,,,,-11.7,-14.9,4,1,6,1,1,0,29,0,1
1 season,,ATL,NBA,,5,46,100%,,,,,-30.4,-29.8,2,0,2,1,0,0,12,0,2
1 season,,CHA,NBA,,1,3,100%,,,,,+50.0,+61.5,0,1,0,0,0,0,2,0,0
