Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2002-03,23,LAL,NBA,PG,34,342,7.3,0.449,0.258,0.043,2.9,9.3,6.1,17.1,2,0.4,19.5,15.3,NA,-0.2,0.2,0.1,0.007,NA,-5,-0.4,-5.4,-0.3
2003-04,24,TOT,NBA,PG,31,479,11.5,0.491,0.312,0.136,1.8,6.9,4.3,27.2,1.4,0.9,18.2,24.3,NA,-0.2,0.3,0.1,0.006,NA,-1.7,-1.7,-3.4,-0.2
2003-04,24,LAL,NBA,PG,13,63,1.6,0.438,0.25,0,0,10.9,5.4,26.2,1.7,0,42.9,20,NA,-0.3,0.1,-0.2,-0.162,NA,-7.3,-3,-10.3,-0.1
2003-04,24,TOR,NBA,PG,5,71,5.6,0.31,0.172,0,0,6.5,3.2,31.5,3.1,1,14.7,23.2,NA,-0.3,0.1,-0.2,-0.112,NA,-6.7,0.2,-6.4,-0.1
2003-04,24,CHI,NBA,PG,13,345,14.5,0.527,0.344,0.175,2.5,6.2,4.3,26.5,1.1,1.1,15.3,25.4,NA,0.3,0.1,0.4,0.061,NA,0.3,-1.9,-1.6,0
2004-05,25,CHI,NBA,PG,32,453,11.1,0.457,0.31,0.108,3,8.6,5.8,31.2,1.8,0.2,16.8,26.5,NA,-0.4,0.7,0.2,0.023,NA,-1.8,-0.3,-2,0
2005-06,26,CHI,NBA,PG,57,646,9.9,0.455,0.353,0.072,1.4,9.4,5.4,24.8,1.9,0.2,16.8,25.3,NA,-0.9,0.8,-0.1,-0.008,NA,-2.2,-0.2,-2.4,-0.1
2006-07,27,NOK,NBA,PG,82,1710,13.4,0.504,0.302,0.176,1.3,11.1,6.1,20.4,1.6,0.2,14.1,23.1,NA,0.6,1.4,2,0.056,NA,-0.4,-0.4,-0.8,0.5
2007-08,28,NOH,NBA,SG,80,1497,11.9,0.468,0.285,0.124,2,8.3,5.1,20.4,1.8,0.3,11.9,24.2,NA,-0.3,1.4,1.1,0.037,NA,-1.8,-0.9,-2.7,-0.3
2009-10,30,CHI,NBA,PG,63,829,8.9,0.429,0.362,0.118,1.2,9.1,5.2,17.5,1.8,0.2,11.1,24.4,NA,-1.1,0.9,-0.3,-0.015,NA,-3.7,-1.1,-4.8,-0.6
2011-12,32,ATL,NBA,PG,50,671,13.6,0.539,0.545,0.079,1.6,11.1,6.4,24.1,1.6,0.2,15.8,21.8,NA,0.6,0.8,1.3,0.095,NA,0,-0.6,-0.6,0.2
2012-13,33,TOT,NBA,PG,32,507,10.3,0.475,0.547,0.061,2.2,5.7,3.9,22.8,1.9,0.5,15.8,23.3,NA,-0.4,0.2,-0.2,-0.017,NA,-1.6,-2.5,-4.1,-0.3
2012-13,33,WAS,NBA,PG,7,102,0.2,0.319,0.625,0.063,0,6.6,3.3,21,0,0.8,19.6,18.3,NA,-0.3,0.1,-0.3,-0.129,NA,-7.4,-3,-10.5,-0.2
2012-13,33,ATL,NBA,PG,7,113,9.7,0.45,0.526,0.053,1,6,3.5,25.4,1.4,0,11.4,18,NA,0,0.1,0.1,0.041,NA,-2,-1.9,-3.9,0
2012-13,33,CHA,NBA,PG,18,292,14.1,0.517,0.535,0.063,3.4,5.2,4.3,22.5,2.7,0.6,16.1,27.1,NA,-0.1,0,0,-0.001,NA,0.6,-2.5,-1.9,0
2013-14,34,CHA,NBA,PG,29,242,18.9,0.554,0.508,0.093,0.5,8.9,4.7,40.3,3,0.3,17.5,28.4,NA,0.2,0.4,0.5,0.105,NA,2.9,-0.3,2.7,0.3
2014-15,35,CHO,NBA,PG,9,73,14.9,0.571,0.629,0.057,0,4.6,2.3,20.8,0,0,7.7,24.3,NA,0.1,0,0.2,0.113,NA,3.1,-1.3,1.8,0.1
Career,NA,,NBA,,499,7449,11.8,0.481,0.358,0.118,1.7,9.1,5.4,22.5,1.8,0.3,14.5,23.7,NA,-2,7,4.9,0.032,NA,-1.5,-0.8,-2.3,-0.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CHI,NBA,,165,2273,10.5,0.457,0.346,0.112,1.8,8.6,5.3,23.7,1.7,0.3,14.6,25.2,NA,-2.2,2.5,0.3,0.006,NA,-2.3,-0.8,-3.1,-0.6
2 seasons,NA,"NOK,NOH",NBA,,162,3207,12.7,0.487,0.294,0.151,1.6,9.8,5.6,20.4,1.7,0.2,13,23.7,NA,0.3,2.8,3.1,0.047,NA,-1,-0.6,-1.7,0.2
2 seasons,NA,ATL,NBA,,57,784,13.1,0.527,0.543,0.076,1.5,10.4,6,24.2,1.6,0.2,15.2,21.2,NA,0.6,0.8,1.4,0.088,NA,-0.3,-0.8,-1,0.2
3 seasons,NA,"CHA,CHO",NBA,,56,607,16.1,0.538,0.536,0.075,1.8,6.6,4.2,29.4,2.5,0.4,15.8,27.3,NA,0.3,0.4,0.7,0.055,NA,1.8,-1.5,0.3,0.4
2 seasons,NA,LAL,NBA,,47,405,6.4,0.447,0.257,0.037,2.5,9.6,6,18.5,1.9,0.4,24,16,NA,-0.4,0.3,-0.2,-0.019,NA,-5.3,-0.8,-6.2,-0.4
1 season,NA,WAS,NBA,,7,102,0.2,0.319,0.625,0.063,0,6.6,3.3,21,0,0.8,19.6,18.3,NA,-0.3,0.1,-0.3,-0.129,NA,-7.4,-3,-10.5,-0.2
1 season,NA,TOR,NBA,,5,71,5.6,0.31,0.172,0,0,6.5,3.2,31.5,3.1,1,14.7,23.2,NA,-0.3,0.1,-0.2,-0.112,NA,-6.7,0.2,-6.4,-0.1
