Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,25,MIL,NBA,SF,1,0,11:00,2,4,0.5,NA,NA,NA,0,0,NA,NA,3,0,NA,NA,NA,0,4
1974-75,27,MIL,NBA,SF,1,0,18:00,2,6,0.333,NA,NA,NA,0,0,NA,1,2,1,2,0,NA,3,4
1975-76,28,MIL,NBA,SF,1,1,27:00,5,10,0.5,NA,NA,NA,0,0,NA,5,6,0,3,0,NA,4,10
1978-79,31,WSB,NBA,SF,1,0,18:00,3,5,0.6,NA,NA,NA,2,3,0.667,2,3,1,0,0,1,2,8
Career,NA,,NBA,,4,1,74,12,25,0.48,NA,NA,NA,2,3,0.667,8,14,2,5,0,1,9,26
