,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,23,TOT,NBA,26:01,4,7,1,3,4,7,4,4,2,6,7,1,2,1,3,5,9,7.0
2005-06,23,HOU,NBA,15:30,3,7,1,3,2,5,2,2,1,3,3,1,2,0,3,3,9,5.1
2005-06,23,CHI,NBA,9:00,1,3,1,3,0,1,2,2,0,2,2,1,0,0,1,1,5,3.6
2005-06,23,CLE,NBA,26:01,4,7,0,1,4,7,4,4,2,6,7,1,2,1,2,5,8,7.0
2006-07,24,POR,NBA,30:35,4,10,1,2,4,8,4,4,3,7,8,1,2,1,4,4,11,8.5
2007-08,25,IND,NBA,21:08,7,11,3,3,6,8,7,7,2,5,6,2,1,1,3,4,16,14.7
2008-09,26,IND,NBA,34:10,6,12,3,5,6,12,6,6,2,6,7,3,2,1,4,6,16,11.2
2009-10,27,CHA,NBA,31:51,8,12,2,4,7,10,4,6,2,7,8,2,2,2,3,5,19,15.3
2010-11,28,NJN,NBA,39:15,7,12,2,3,7,12,4,6,3,9,9,5,3,1,3,5,16,12.9
Career,,,,39:15,8,12,3,5,7,12,7,7,3,9,9,5,3,2,4,6,19,15.3
2 Seasons,,IND,NBA,34:10,7,12,3,5,6,12,7,7,2,6,7,3,2,1,4,6,16,14.7
1 Season,,CHA,NBA,31:51,8,12,2,4,7,10,4,6,2,7,8,2,2,2,3,5,19,15.3
1 Season,,NJN,NBA,39:15,7,12,2,3,7,12,4,6,3,9,9,5,3,1,3,5,16,12.9
1 Season,,POR,NBA,30:35,4,10,1,2,4,8,4,4,3,7,8,1,2,1,4,4,11,8.5
1 Season,,CLE,NBA,26:01,4,7,0,1,4,7,4,4,2,6,7,1,2,1,2,5,8,7.0
1 Season,,HOU,NBA,15:30,3,7,1,3,2,5,2,2,1,3,3,1,2,0,3,3,9,5.1
1 Season,,CHI,NBA,9:00,1,3,1,3,0,1,2,2,0,2,2,1,0,0,1,1,5,3.6
