,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,18,FLORIDA,36,,175,411,58,158,144,199,,187,221,58,3,104,,552,.426,.367,.724,,15.3,5.2,6.1
2008-09,19,FLORIDA,36,,205,425,73,187,135,191,,192,231,68,6,119,,618,.482,.390,.707,,17.2,5.3,6.4
Career,,,72,,380,836,131,345,279,390,,379,452,126,9,223,,1170,.455,.380,.715,,16.3,5.3,6.3
