,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1983-84,21,UTAH,30,982,172,333,,,94,113,,91,108,52,1,77,104,438,.517,,.832,32.7,14.6,3.0,3.6
1984-85,22,UTAH,28,889,199,396,,,88,112,,100,110,38,6,85,83,486,.503,,.786,31.8,17.4,3.6,3.9
1985-86,23,UTAH,26,621,116,238,,,73,88,,58,103,45,6,51,61,305,.487,,.830,23.9,11.7,2.2,4.0
Career,,,84,2492,487,967,,,255,313,,249,321,135,13,213,248,1229,.504,,.815,29.7,14.6,3.0,3.8
